DesignId,PRL,PRW,Stretch,FRJ,FRP,FRL,MC type
D00659,37,12,0.6,1120,350,230,JQ
D00659,35,13,0.6,1080,350,227,JQ
D00659,29,11,0.8,1075,350,217,JQ
D00662,43,23,0.8,1210,300,205,TX
D00662,46,25,0.8,1220,310,220,TX
D00662,40,24,0.8,1160,295,220,TX
D00662,40,23,0.7,1180,280,215,TX
D00664,33,16,0.7,1180,285,215,TX
D00664,26,22,0.7,1180,280,200,TX
D00665,95,70,0.9,1150,355,185,JL
D00665,120,77,0.6,1170,340,185,JQ
D00665,95,65,0.7,1180,340,180,JQ
D00665,90,67,0.7,1150,355,180,JQ
D00665,110,80,0.6,1135,375,150,JQ
D00665,95,72,0.8,1150,355,180,JQ
D00665,95,72,0.9,1140,360,200,JQ
D00665,95,70,0.9,1150,355,190,JQ
D00665,118,75,0.9,1250,355,190,JQ
D00666,40,130,0.6,1120,330,180,JQ
D00666,39,14,0.6,1120,330,180,JQ
D00666,41,15,0.7,1120,330,185,JQ
D00667,22,50,0.8,1260,280,195,JQ
D00667,27,62,0.6,1260,270,195,JQ
D00667,22,53,0.7,1260,260,195,JQ
D00667,22,55,0.8,1240,280,195,JQ
D00667,28,65,0.6,1200,350,200,JQ
D00667,27,65,0.6,1200,340,195,JQ
D00667,25,60,0.8,1220,340,195,JQ
D00667,24,58,0.8,1230,325,195,JQ
D00667,27,65,0.6,1250,310,195,JQ
D00667,27,63,0.6,1260,305,195,JQ
D00667,27,63,0.6,1240,285,195,JQ
D00671,55,50,0.65,1150,300,205,JQ
D00672,115,170,0.6,1160,280,280,JQ
D00672,115,170,0.6,1160,280,280,JQ
D00672,105,147,0.6,1160,280,280,JQ
D00672,120,165,0.6,1150,270,270,JQ
D00672,100,145,0.6,1150,300,300,JQ
D00675,70,140,0.7,1050,270,220,JQ
D00681,71,160,0.7,1000,290,200,JQ
D00681,71,160,0.7,1150,920,200,JQ
D00681,67,145,0.8,1250,890,200,JQ
D00681,71,160,0.7,1200,890,200,JQ
D00681,71,160,0.7,1200,890,200,JQ
D00681,71,160,0.7,1200,890,200,JQ
D00681,71,160,0.7,1200,890,200,JQ
D00681,180,180,0,995,1000,0,JQ
D00681,71,160,0.7,1100,290,200,JQ
D00681,91,165,0.6,1250,350,200,JQ
D00681,85,165,0.6,1100,290,200,JQ
D00681,71,160,0.6,1080,290,200,JQ
D00681,71,160,0.6,1080,290,200,JQ
D00681,70,150,0.7,1150,295,200,JQ
D00681,70,150,0.7,1150,295,200,JQ
D00681,65,145,0.7,1150,290,210,JQ
D00685,22,19,0.6,1000,360,170,JQ
D00685,18,15,0.7,1250,280,173,JQ
D00685,20,17,0.8,1000,350,170,JQ
D00685,22,18,0.6,1005,345,170,JQ
D00685,22,18,0.6,1050,330,170,JQ
D00685,22,18,0.6,1050,300,170,JQ
D00685,22,18,0.6,1065,300,170,JQ
D00685,17,15,0.7,1240,280,170,JQ
D00685,17,15,0.7,1240,280,170,JQ
D00685,17,15,0.7,1240,280,170,JQ
D00688,41,25,0.7,1130,300,150,JL
D00688,40,25,0.7,1160,295,155,JQ
D00688,41,25,0.7,1165,295,155,JQ
D00688,41,25,0.7,1160,295,155,JQ
D00688,41,25,0.7,1160,295,155,JQ
D00688,41,25,0.7,1160,295,155,JQ
D00688,41,25,0.7,1160,295,155,JQ
D00688,44,25,0.9,1110,310,170,JQ
D00688,41,25,0.7,1110,310,170,JQ
D00688,44,28,0.6,1125,290,150,JQ
D00688,41,25,0.7,1110,310,170,JQ
D00688,40,25,0.7,1140,285,150,JL
D00688,41,25,0.7,1125,290,150,JQ
D00688,41,25,0.7,1125,300,170,JQ
D00688,41,24,0.6,1130,300,150,JQ
D00688,41,24,0.6,1130,300,150,JQ
D00688,47,27,0.6,1220,295,170,JQ
D00688,41,25,0.6,1220,290,175,JQ
D00688,45,25,0.7,1110,310,170,JQ
D00688,50,27,0.6,1110,310,165,JQ
D00688,41,25,0.7,1110,310,160,JQ
D00688,41,25,0.7,1130,300,150,JQ
D00688,40,25,0.7,1170,280,150,JL
D00688,41,25,0.7,1125,290,150,JQ
D00688,41,25,0.7,1125,290,150,JQ
D00688,41,25,0.7,1125,290,150,JQ
D00688,41,25,0.6,1130,300,150,JQ
D00688,41,27,0.7,1110,0,170,JQ
D00688,44,25,0.6,1110,315,170,JQ
D00688,41,25,0.7,1130,300,150,JQ
D00688,41,25,0.7,1150,300,155,JQ
D00688,41,25,0.7,1150,300,155,JQ
D00688,41,25,0.7,1130,310,170,JQ
D00688,41,25,0.7,1170,275,155,JL
D00688,41,25,0.7,1130,310,170,JQ
D00688,45,28,0.6,1110,1000,170,JQ
D00688,45,28,0.6,1110,970,170,JQ
D00688,44,26,0.6,1125,970,150,JQ
D00688,43,26,0.65,1125,900,170,JQ
D00688,41,25,0.65,1125,900,160,JQ
D00688,41,25,0.7,1125,900,155,JQ
D00688,41,25,0.7,1125,900,155,JQ
D00688,41,25,0.7,1170,275,155,JL
D00688,41,25,0.7,1130,300,150,JQ
D00688,40,25,0.7,1140,295,150,JQ
D00688,41,25,0.7,1160,295,150,JQ
D00688,41,25,0.7,1165,295,155,JQ
D00691,285,25,0.6,1110,340,220,JL
D00691,270,25,0.6,1080,340,220,JL
D00691,270,90,0.6,1090,360,195,JL
D00691,263,92,0.6,1070,365,185,JL
D00691,263,92,0.6,1060,365,185,JL
D00691,260,90,0.6,1060,370,185,JL
D00691,230,80,0.65,1060,370,200,JL
D00691,270,95,0.6,1100,400,200,JL
D00691,470,150,0.8,1100,400,190,JL
D00693,50,30,0.65,1180,340,185,JQ
D00693,50,30,0.7,1180,0,185,JQ
D00693,50,30,0.7,1180,330,185,JQ
D00693,50,30,0.75,1185,330,180,JQ
D00693,50,30,0.7,1185,0,185,JQ
D00693,62,37,0.6,1185,0,185,JQ
D00693,50,30,0.7,1185,0,185,JQ
D00693,50,30,0.7,1185,340,185,JQ
D00693,51,31,0.7,1185,340,180,JQ
D00693,51,31,0.7,1185,340,180,JQ
D00696,15,27,0.9,1090,360,200,JQ
D00696,15,27,0.6,1100,360,190,JQ
D00696,15,27,0.6,1090,360,200,JQ
D00696,15,27,0.9,1090,360,200,JQ
D00696,15,27,0.6,1090,360,200,JQ
D00696,15,27,0.7,1090,360,200,JQ
D00696,15,27,0.7,1090,360,200,JQ
D00698,17,16,1,1250,330,165,JQ
D00698,17,16,1,1265,290,165,JQ
D00699,20,18,0.6,1250,330,165,JQ
D00699,16,15,1,1250,320,165,JQ
D00699,20,19,0.6,1280,290,165,JQ
D00699,17,16,0.75,1260,280,165,JQ
D00699,17,16,1,1300,270,180,JQ
D00702,67,150,0.6,1060,0,195,JQ
D00702,67,150,0.7,1060,0,195,JQ
D00702,67,150,0.7,1060,0,195,JQ
D00703,56,170,1,1200,330,235,JL
D00703,55,168,0.9,1220,310,235,JL
D00703,44,145,0.7,1240,300,235,JL
D00703,44,145,0.65,1240,300,240,JL
D00703,54,175,0.6,1120,350,230,JQ
D00703,54,175,0.6,1130,345,230,JQ
D00703,54,175,0.6,1135,330,230,JQ
D00703,44,145,0.7,1190,330,235,JQ
D00703,44,145,0.7,1190,0,235,JQ
D00705,56,27,0.66,1100,0,195,JQ
D00705,55,32,0.7,1100,315,195,JQ
D00705,55,32,0.7,1100,0,195,JQ
D00705,56,29,0.7,1100,0,195,JQ
D00705,56,29,0.7,1100,0,195,JQ
D00705,56,29,0.7,1090,300,195,JQ
D00705,55,25,0.7,1090,300,195,JQ
D00705,56,33,0.7,1090,315,200,JQ
D00705,55,32,0.7,1090,305,195,JQ
D00705,55,32,0.7,1100,315,195,JQ
D00706,125,180,0.6,1190,370,185,JQ
D00706,106,185,0.6,1190,360,160,JQ
D00706,95,175,0.6,1210,350,155,JQ
D00706,85,122,0.8,1225,350,165,JQ
D00706,85,155,0.8,1225,330,165,JQ
D00706,95,155,0.8,1225,330,185,JQ
D00707,38,26,0.7,1135,420,240,JQ
D00707,38,26,0.7,1135,420,240,JQ
D00707,38,26,0.7,1135,420,240,JQ
D00708,116,160,0.6,1100,390,200,JQ
D00708,102,140,0.65,1075,1100,225,JQ
D00708,104,140,0.65,1090,1100,225,JQ
D00708,105,145,0.65,1085,1150,225,JQ
D00708,116,158,0.6,1100,390,210,JQ
D00708,98,138,0.65,1100,395,220,JQ
D00708,100,135,0.65,1100,395,225,JQ
D00708,105,140,0.65,1090,400,225,JQ
D00708,105,140,0.65,1090,400,225,JQ
D00708,102,135,0.7,1100,1000,225,JQ
D00708,110,163,0.6,1080,1200,225,JQ
D00708,98,135,0.65,1080,1100,225,JQ
D00710,50,35,0.8,1180,340,185,JQ
D00710,50,35,0.8,1180,0,185,JQ
D00710,60,40,0.8,1180,0,185,JQ
D00710,50,35,0.8,1180,0,185,JQ
D00710,52,35,0.8,1160,330,185,JQ
D00710,50,35,0.8,1180,340,185,JQ
D00710,50,35,0.8,1180,340,185,JQ
D00715,45,32,0.7,1200,230,230,JQ
D00715,45,32,0.7,1195,360,225,JQ
D00716,80,155,0,1000,380,0,JB
D00716,85,170,0.7,1000,380,220,JB
D00716,85,155,0.7,1000,380,225,JB
D00716,80,155,1,1000,380,225,JB
D00716,80,155,0.7,1000,380,225,JB
D00716,80,155,0.7,1000,380,225,JB
D00716,80,155,0.7,1000,380,225,JB
D00716,80,155,0.6,1010,370,225,MJ
D00716,80,155,0.6,1010,370,230,MJ
D00716,78,155,0.6,1010,365,215,MJ
D00716,78,145,0.7,1000,400,230,JB
D00716,75,145,0.6,1000,400,230,JB
D00716,70,145,0.6,980,400,230,JB
D00716,80,145,0.7,1000,395,230,JB
D00716,77,155,0.7,1000,395,215,JB
D00716,80,155,0.7,1000,395,200,JB
D00716,80,155,0.7,1000,385,220,JB
D00716,85,155,0.7,1000,385,225,JB
D00717,240,190,0.6,1080,290,210,JQ
D00717,272,175,0.6,1120,265,225,JQ
D00717,205,243,0.6,1160,260,195,JQ
D00717,190,145,0.6,1160,260,185,JQ
D00717,195,145,0.65,1160,260,185,JQ
D00720,18,14,0.9,1210,430,133,ML
D00720,18,15,1,1200,430,133,ML
D00721,110,140,0.6,1155,0,170,JQ
D00721,110,140,0.6,1155,0,170,JQ
D00721,110,140,0.6,1155,0,170,JQ
D00721,110,140,0.6,1165,0,165,JQ
D00721,110,140,0.6,1165,0,165,JQ
D00721,110,140,0.6,1155,270,170,JQ
D00721,110,140,0.6,1170,285,170,JQ
D00721,115,140,0.6,1170,285,175,JQ
D00722,73,315,0.6,1000,270,190,JB
D00722,70,275,0.6,980,280,215,JB
D00722,65,260,0.6,1030,270,200,JB
D00722,65,260,0.6,1040,270,195,JB
D00725,40,18,0.6,1210,240,190,JQ
D00726,40,14,0.6,1210,0,190,JQ
D00726,40,18,0.6,1190,0,190,JQ
D00726,40,18,0.6,1190,0,190,JQ
D00727,60,32,0.6,1120,300,195,JQ
D00727,50,26,0.6,1115,305,200,JQ
D00727,50,26,0.6,1100,305,200,JQ
D00728,105,75,0.6,1095,300,190,JQ
D00728,95,70,0.6,1120,295,225,JQ
D00728,95,70,0.6,1120,0,225,JQ
D00728,95,70,0.6,1120,0,225,JQ
D00728,95,70,0.6,1130,325,225,JQ
D00728,95,70,0.6,1130,315,225,JQ
D00728,95,70,0.6,1135,305,215,JQ
D00728,40,140,0.6,1210,315,160,ML
D00728,60,150,0.6,1140,300,160,ML
D00728,65,160,0.6,1110,300,170,ML
D00728,70,165,0.6,1080,320,185,ML
D00728,105,82,0.6,1095,310,210,JQ
D00728,65,85,0.7,1220,340,190,ML
D00728,65,95,0.85,1200,410,165,ML
D00728,115,80,0.6,1110,295,220,JQ
D00728,95,80,0.45,1120,295,225,JQ
D00728,95,70,0.45,1120,295,225,JQ
D00728,95,70,0.6,1130,300,225,JQ
D00728,105,80,0.6,1110,310,190,JQ
D00728,85,70,0.6,1110,305,210,JQ
D00728,80,70,0.5,1110,305,210,JQ
D00730,121,160,0.6,1070,400,220,JQ
D00730,105,140,0.6,1050,400,220,JQ
D00730,124,170,0.6,1080,410,220,JQ
D00730,105,145,0.7,1080,410,220,JQ
D00733,120,150,0.6,1130,270,200,JQ
D00733,120,150,0.6,1130,270,200,JQ
D00733,120,150,0.6,1130,270,200,JQ
D00735,110,140,0.6,1155,270,170,JL
D00735,110,140,0.6,1155,270,170,JQ
D00735,115,140,0.6,1155,270,160,JQ
D00735,115,140,0.6,1155,270,160,JQ
D00735,115,140,0.6,1150,270,160,JQ
D00735,115,140,0.6,1155,270,160,JQ
D00735,115,140,0.6,1155,270,160,JQ
D00735,110,140,0.6,1150,290,170,JQ
D00735,115,140,0.6,1150,290,170,JQ
D00735,115,140,0.6,1150,290,170,JQ
D00735,115,140,0.6,1150,290,170,JQ
D00735,110,140,0.6,1155,270,170,JL
D00735,120,160,0.6,1160,285,170,JQ
D00735,115,165,0.6,1155,270,160,JQ
D00735,110,140,0.6,1150,290,170,JQ
D00735,100,140,0.6,1150,290,170,JQ
D00735,116,140,0.6,1150,0,170,JQ
D00735,110,140,0.6,1155,0,160,JQ
D00735,110,140,0.6,1155,0,160,JQ
D00735,110,140,0.6,1155,270,170,JQ
D00735,44,20,0.85,1180,365,195,JQ
D00735,50,22,0.6,1180,365,190,JQ
D00735,42,20,0.85,1180,365,185,JQ
D00736,120,150,0.6,1100,310,185,JQ
D00736,110,140,0.6,1160,270,160,JQ
D00736,115,140,0.6,1160,270,170,JQ
D00736,110,150,0.6,1100,310,160,JQ
D00736,112,145,0.6,1160,270,170,JQ
D00737,68,30,0.6,1060,325,175,MJ
D00737,68,30,0.6,1060,325,175,MJ
D00737,68,30,0.6,1060,325,175,MJ
D00737,68,30,0.6,1060,325,175,MJ
D00740,70,60,0.6,1100,350,170,MJ
D00740,64,48,0.7,1100,350,190,MJ
D00740,70,48,0.7,1050,345,200,MJ
D00740,70,48,0.6,1000,345,205,MJ
D00740,70,48,0.6,1000,345,200,MJ
D00740,72,48,0.6,980,340,195,MJ
D00740,70,48,0.6,990,340,185,MJ
D00740,70,48,0.6,990,340,180,MJ
D00742,26,50,0.5,1050,340,230,JQ
D00742,27,50,0.6,1050,340,230,JQ
D00742,25,50,0.6,1050,340,220,JQ
D00743,21,135,1,1085,350,175,JQ
D00743,21,135,1,1060,345,175,JQ
D00743,21,135,1,1060,345,175,JQ
D00746,62,14,0.6,1150,360,215,JQ
D00746,56,12,0.7,1150,340,215,JQ
D00746,56,13,0.7,1150,340,215,JQ
D00746,56,13,0.7,1150,340,205,JQ
D00749,93,70,0.7,1135,360,190,JQ
D00749,90,65,0.7,1135,0,190,JQ
D00749,91,65,0.7,1135,0,190,JQ
D00749,93,70,0.7,1135,0,190,JQ
D00749,93,70,0.7,1135,0,190,JQ
D00749,93,70,0.7,1135,0,190,JQ
D00749,93,70,0.7,1135,360,190,JQ
D00749,93,70,0.7,1135,360,190,JQ
D00749,93,70,0.7,1135,360,190,JQ
D00750,40,135,0.7,1120,405,200,JQ
D00750,40,135,0.7,1125,415,200,JQ
D00752,82,65,0.7,1135,350,170,JQ
D00752,85,70,0.7,1135,350,180,JQ
D00752,90,70,0.7,1135,350,190,JQ
D00752,115,70,0.7,1135,360,200,JQ
D00752,93,70,0.7,1135,360,190,JQ
D00752,93,70,0.7,1135,360,190,JQ
D00752,93,70,0.7,1135,355,190,JQ
D00752,93,70,0.7,1135,355,190,JQ
D00753,47,30,1.05,1250,335,170,MJ
D00754,41,20,0.75,1270,285,180,MJ
D00754,41,20,0.75,1270,285,180,MJ
D00754,41,20,0.75,1270,285,180,MJ
D00754,41,20,0.75,1225,385,200,MJ
D00759,85,28,0.7,1170,0,195,JQ
D00759,90,155,0.6,1130,0,195,JQ
D00774,17,185,0.6,1010,270,105,JL
D00774,18,190,0.6,980,270,110,JL
D00774,13,162,0.9,1000,260,210,JL
D00780,31,115,0,1000,0,0,JQ
D00780,28,118,0,880,0,0,JQ
D00780,28,118,0,860,0,0,JQ
D00780,65,155,0,990,280,0,JQ
D00780,68,153,0,980,250,0,JQ
D00780,65,155,0,990,270,0,JQ
D00780,70,155,0,990,300,0,JQ
D00780,65,160,0,900,390,0,JQ
D00781,75,155,0,900,350,0,JQ
D00781,80,165,0,960,330,0,JQ
D00781,88,163,0,990,330,0,JQ
D00781,80,165,0,990,300,0,JQ
D00781,87,160,0,980,300,0,JQ
D00781,85,155,0,990,290,0,JQ
D00781,88,154,0,985,285,0,JQ
D00781,95,140,0,990,275,0,JQ
D00781,90,147,0,965,285,0,JQ
D00782,165,175,0,975,0,0,JQ
D00782,225,180,0,975,0,0,JQ
D00782,250,175,0,950,0,0,JQ
D00782,230,175,0,995,0,0,JQ
D00782,230,170,0,975,0,0,JQ
D00782,225,175,0,990,0,0,JQ
D00782,225,180,0,990,0,0,JQ
D00786,30,103,0,900,375,0,JQ
D00786,29,105,0,850,400,0,JQ
D00786,28,97,0,880,380,0,JQ
D00786,29,97,0,900,370,0,JQ
D00786,30,101,0,930,0,0,JQ
D00786,28,100,0,925,0,0,JQ
D00786,28,102,0,915,0,0,JQ
D00786,30,100,0,925,0,0,JQ
D00786,28,97,0,925,0,0,JQ
D00786,31,97,0,950,0,0,JQ
D00786,25,100,0,850,410,0,JQ
D00786,28,99,0,900,340,0,JQ
D00786,28,100,0,860,395,0,JQ
D00786,28,98,0,865,380,0,JQ
D00786,28,98,0,895,350,0,JQ
D00786,29,100,0,900,370,0,JQ
D00786,29,97,0,900,365,0,JQ
D00786,31,99,0,910,370,0,JQ
D00786,31,97,0,950,450,0,JQ
D00786,25,95,0,905,340,0,JQ
D00786,25,96,0,915,340,0,JQ
D00786,25,98,0,900,375,0,JQ
D00786,27,93,0,925,340,0,JQ
D00786,28,97,0,940,360,0,JQ
D00786,28,100,0,910,340,0,JQ
D00786,31,97,0,950,450,0,JQ
D00787,25,190,0,1025,340,0,JQ
D00787,31,230,0,885,530,0,JQ
D00787,32,232,0,910,500,0,JQ
D00787,30,215,0,1000,370,0,JQ
D00787,27,205,0,925,425,0,JQ
D00787,27,205,0,925,425,0,JQ
D00787,30,215,0,925,425,0,JQ
D00787,32,215,0,935,425,0,JQ
D00787,32,215,0,935,425,0,JQ
D00787,26,215,0,960,380,0,JQ
D00787,23,207,0,980,380,0,JQ
D00787,27,220,0,930,430,0,JQ
D00787,27,205,0,930,430,0,JQ
D00787,27,205,0,925,425,0,JQ
D00787,27,205,0,925,425,0,JQ
D00787,27,205,0,950,0,0,JQ
D00787,30,210,0,960,0,0,JQ
D00787,30,205,0,970,0,0,JQ
D00787,30,205,0,980,0,0,JQ
D00787,30,205,0,990,0,0,JQ
D00787,30,205,0,990,0,0,JQ
D00787,30,215,0,925,0,0,JQ
D00787,27,205,0,925,425,0,JQ
D00787,32,215,0,925,0,0,JQ
D00787,32,205,0,925,0,0,JQ
D00787,32,205,0,925,0,0,JQ
D00787,25,205,0,880,465,0,JQ
D00787,32,220,0,860,490,0,JQ
D00787,30,225,0,850,500,0,JQ
D00787,31,230,0,890,500,0,JQ
D00787,32,220,0,890,500,0,JQ
D00787,32,225,0,890,520,0,JQ
D00791,29,215,0,925,425,0,JQ
D00791,29,215,0,925,425,0,JQ
D00791,29,215,0,940,425,0,JQ
D00791,29,215,0,940,425,0,JQ
D00791,29,215,0,940,425,0,JQ
D00795,105,143,0,960,370,0,JQ
D00795,105,140,0,970,365,0,JQ
D00795,108,140,0,985,370,0,JQ
D00795,98,142,0,985,370,0,JQ
D00795,108,140,0,995,375,0,JQ
D00795,100,135,0,985,370,0,JQ
D00795,108,140,0,995,375,0,JQ
D00795,108,140,0,995,375,0,JQ
D00796,95,240,0,975,0,0,JQ
D00796,90,235,0,980,0,0,JQ
D00799,88,18,0,1000,350,0,JQ
D00799,90,18,0,1020,360,0,JQ
D00799,93,17,0,1050,370,0,JQ
D00799,92,17,0,1040,360,0,JQ
D00799,155,187,0,980,400,0,JQ
D00799,90,17,0,1040,0,0,JQ
D00800,85,245,0,950,0,0,JQ
D00800,96,240,0,1000,0,0,JQ
D00800,96,240,0,1010,0,0,JQ
D00801,78,73,0,880,465,0,JQ
D00801,82,65,0,1000,360,0,JQ
D00801,84,68,0,990,380,0,JQ
D00801,84,73,0,950,450,0,JQ
D00801,85,78,0,950,465,0,JQ
D00801,75,65,0,950,450,0,JQ
D00801,77,72,0,910,460,0,JQ
D00801,80,72,0,930,450,0,JQ
D00801,78,70,0,950,450,0,JQ
D00801,80,68,0,1000,400,0,JQ
D00801,84,65,0,1040,340,0,JQ
D00802,71,255,0,885,380,0,JQ
D00802,75,205,0,1005,0,0,JQ
D00802,75,205,0.6,1000,0,205,JQ
D00802,75,205,0,1000,390,0,JQ
D00802,66,240,0,900,350,0,JQ
D00802,65,238,0,920,350,0,JQ
D00802,70,205,0,1000,0,0,JQ
D00802,65,240,0,885,355,0,JQ
D00802,65,240,0,895,355,0,JQ
D00802,75,220,0,1020,395,0,JQ
D00802,70,220,0,1000,405,0,JQ
D00802,78,220,0,990,405,0,JQ
D00802,73,205,0,920,0,0,JQ
D00802,70,205,0,1000,0,0,JQ
D00802,70,205,0,1000,0,0,JQ
D00803,121,185,0,960,380,0,JL
D00803,122,176,0,900,430,0,JQ
D00803,120,171,0,900,420,0,JQ
D00803,126,176,0,910,440,0,JQ
D00803,126,176,0,910,440,0,JQ
D00803,126,176,0,910,440,0,JQ
D00803,117,171,0,895,0,0,JQ
D00803,120,176,0,905,0,0,JQ
D00803,126,176,0,920,0,0,JQ
D00803,126,176,0,900,43,0,JQ
D00803,124,174,0,940,380,0,JQ
D00803,126,170,0,980,365,0,JQ
D00803,125,170,0,970,385,0,JQ
D00803,126,170,0,975,400,0,JQ
D00803,126,171,0,1000,380,0,JQ
D00803,123,173,0,970,390,0,JQ
D00803,122,176,0,900,410,0,JQ
D00803,116,180,0,850,460,0,JQ
D00804,78,73,0,850,500,0,JQ
D00804,85,75,0,850,550,0,JQ
D00804,75,64,0,1000,350,0,JQ
D00804,70,68,0,980,350,0,JQ
D00804,82,68,0,1005,400,0,JQ
D00809,107,65,0,975,405,0,JQ
D00809,100,65,0,970,400,0,JQ
D00809,107,65,0,975,405,0,JQ
D00809,100,65,0,960,400,0,JQ
D00809,100,65,0,940,385,0,JQ
D00809,100,63,0,940,385,0,JQ
D00809,100,65,0,940,385,0,JQ
D00809,100,65,0,950,380,0,JQ
D00809,100,65,0,970,400,0,JQ
D00809,105,65,0,930,400,0,JQ
D00810,128,68,0,1000,360,0,JL
D00810,132,70,0,1050,360,0,JL
D00810,127,70,0,1050,360,0,JL
D00810,51,180,0,1010,360,0,JL
D00810,50,180,0,960,350,0,JL
D00810,55,180,0,1010,360,0,JL
D00812,128,240,0,875,365,0,JB
D00813,155,230,0,850,370,0,JQ
D00813,240,150,0,950,310,0,JQ
D00813,245,150,0,880,350,0,JQ
D00813,270,165,0,950,380,0,JQ
D00813,255,165,0,950,360,0,JQ
D00813,250,150,0,950,360,0,JQ
D00813,250,150,0,950,350,0,JQ
D00813,260,150,0,950,280,0,JQ
D00813,265,150,0,1000,280,0,JQ
D00813,245,150,0,975,310,0,JQ
D00815,106,220,0,985,0,0,JQ
D00815,103,220,0,985,0,0,JQ
D00815,103,220,0.6,985,340,340,JQ
D00815,90,210,0,930,0,0,JQ
D00815,90,220,0,910,0,0,JQ
D00815,96,220,0,910,0,0,JQ
D00815,101,220,0,955,0,0,JQ
D00815,110,220,0,965,0,0,JQ
D00815,103,220,0,960,0,0,JQ
D00817,175,187,0,1010,380,0,JQ
D00817,175,187,0,1010,390,0,JQ
D00817,160,187,0,1010,400,0,JQ
D00817,167,187,0,1035,400,0,JQ
D00817,170,188,0,1050,390,0,JQ
D00817,162,185,0,1030,390,0,JQ
D00817,165,187,0,1010,390,0,JQ
D00818,155,188,0,1070,370,0,JL
D00818,155,188,0,1070,370,0,JL
D00818,175,189,0,1100,380,0,JL
D00818,175,189,0,1100,370,0,JL
D00818,175,189,0,1090,350,0,JL
D00818,175,189,0,1090,350,0,JL
D00819,130,230,0,915,340,0,JQ
D00819,132,225,0,930,340,0,JQ
D00819,137,225,0,930,350,0,JQ
D00819,137,2400,0,930,360,0,JQ
D00819,130,230,0,915,340,0,JQ
D00820,120,240,0,830,400,0,JQ
D00820,138,240,0,870,420,0,JQ
D00825,300,240,0,980,400,0,JB
D00825,325,240,0,980,380,0,JB
D00825,325,240,0,1005,400,0,JB
D00825,300,240,0,930,380,0,JB
D00825,316,240,0,930,380,0,JB
D00826,180,230,0,1010,400,0,JQ
D00826,185,230,0,1005,395,0,JQ
D00826,180,230,0,995,385,0,JQ
D00826,185,230,0,990,395,0,JQ
D00827,125,85,0,1055,420,0,JL
D00827,115,85,0,1025,0,0,JQ
D00827,115,82,0,1020,0,0,JQ
D00827,130,87,0,1020,0,0,JQ
D00827,125,90,0,1008,0,0,JQ
D00827,115,75,0,1000,0,0,JQ
D00827,125,80,0,1085,0,0,JQ
D00827,120,80,0,1050,0,0,JQ
D00827,125,90,0,1045,420,0,JL
D00827,125,90,0,1040,420,0,JL
D00827,110,82,0,960,415,0,JL
D00827,115,85,0,1000,405,0,JL
D00827,120,85,0,1020,410,0,JL
D00827,125,87,0,1040,420,0,JL
D00827,125,96,0,1040,420,0,JL
D00827,120,85,0,1040,0,0,JQ
D00829,205,215,0,965,285,0,JB
D00829,205,215,0.6,965,285,150,JB
D00829,215,220,0,965,290,0,JB
D00829,215,220,0,965,290,0,JB
D00829,215,220,0,965,290,0,JB
D00830,140,190,0,920,400,0,JL
D00830,170,195,0,950,400,0,JL
D00830,170,195,0,1010,380,0,JL
D00830,170,195,0,1010,380,0,JL
D00830,170,195,0,1015,385,0,JL
D00830,170,195,0,1015,385,0,JL
D00830,165,190,0,955,360,0,JQ
D00830,173,190,0,955,365,0,JQ
D00831,67,48,0,960,310,0,JQ
D00831,67,48,0,960,310,0,JQ
D00831,67,48,0,960,310,0,JQ
D00831,63,48,0,880,0,0,JQ
D00831,70,48,0,880,0,0,JQ
D00831,65,48,0,880,0,0,JQ
D00831,65,48,0,930,0,0,JQ
D00831,67,48,0,980,0,0,JQ
D00831,67,48,0,995,0,0,JQ
D00831,67,45,0,1020,0,0,JQ
D00831,67,45,0,1010,0,0,JQ
D00831,67,48,0,960,310,0,JQ
D00831,67,48,0,1020,530,0,JQ
D00831,70,45,0,1050,0,0,JQ
D00831,70,43,0,1070,0,0,JQ
D00831,70,42,0,1220,0,0,JQ
D00831,72,40,0,1235,0,0,JQ
D00831,72,38,0,1250,0,0,JQ
D00831,67,48,0,1020,0,0,JQ
D00833,74,23,0,960,0,0,JQ
D00833,76,22,0,1000,0,0,JQ
D00833,81,22,0,1000,0,0,JQ
D00833,81,22,0,975,0,0,JQ
D00833,80,24,0,950,0,0,JQ
D00833,82,22,0,950,0,0,JQ
D00836,145,230,0,945,245,0,MJ
D00836,140,230,0,945,255,0,MJ
D00836,135,230,0,960,250,0,MJ
D00836,145,230,0,945,245,0,MJ
D00836,145,220,0,955,245,0,MJ
D00836,145,220,0,955,245,0,MJ
D00836,145,220,0,955,245,0,MJ
D00836,145,220,0,955,245,0,MJ
D00836,145,220,0,960,250,0,MJ
D00838,141,180,0,1110,360,0,JL
D00838,141,170,0,1120,360,0,JL
D00838,141,170,0,1120,360,0,JL
D00838,141,170,0,1120,360,0,JL
D00839,165,180,0,960,390,0,JQ
D00839,175,180,0,980,420,0,JQ
D00839,175,180,0,980,400,0,JQ
D00839,175,175,0,980,420,0,JQ
D00839,175,180,0,980,430,0,JQ
D00841,65,192,0,895,355,0,JQ
D00841,65,190,0,900,355,0,JQ
D00841,71,195,0,910,350,0,JQ
D00841,71,195,0,915,340,0,JQ
D00843,157,150,0,1080,340,0,JL
D00843,160,165,0,1025,0,0,JQ
D00843,154,170,0,980,0,0,JQ
