,DesignId,PRL,PRW,Stretch,FRJ,FRP,FRL,MC type
3969,D00650,140.0,140.0,0.6,1170,340.0,230.0,JQ
3970,D00650,145.0,140.0,0.6,1180,290.0,230.0,JQ
3971,D00650,145.0,160.0,0.7,1180,290.0,225.0,JQ
3972,D00650,135.0,155.0,0.7,1140,280.0,220.0,JQ
3973,D00650,135.0,155.0,0.5,1130,280.0,220.0,JQ
3974,D00652,58.0,155.0,0.7,1175,310.0,210.0,JQ
3975,D00652,75.0,160.0,0.7,1015,350.0,191.4,JQ
3976,D00656,160.0,55.0,0.6,1215,350.0,235.0,JQ
3977,D00656,135.0,55.0,0.7,1215,1180.0,235.0,JQ
3978,D00656,135.0,55.0,0.7,1215,1180.0,235.0,JQ
3979,D00656,152.0,55.0,0.6,1250,356.7,235.0,JQ
3980,D00656,160.0,50.0,0.6,1175,356.7,235.0,JQ
3981,D00656,135.0,55.0,0.7,1160,356.7,235.0,JQ
3982,D00656,135.0,55.0,0.7,1170,356.7,235.0,JQ
3983,D00656,125.0,55.0,0.7,1235,356.7,210.0,JQ
3984,D00656,135.0,55.0,0.7,1215,356.7,235.0,JQ
3985,D00656,152.0,55.0,0.6,1215,356.7,235.0,JQ
3986,D00656,135.0,55.0,0.7,1210,356.7,235.0,JQ
3987,D00656,135.0,55.0,0.7,1215,370.0,235.0,JQ
3988,D00656,135.0,55.0,0.7,1210,356.7,235.0,JQ
3989,D00656,135.0,55.0,0.7,1225,380.0,235.0,JQ
3990,D00656,135.0,55.0,0.7,1215,370.0,235.0,JQ
3991,D00656,135.0,55.0,0.7,1230,380.0,235.0,JQ
3992,D00656,135.0,55.0,0.7,1230,380.0,235.0,JQ
3993,D00656,135.0,55.0,0.7,1230,380.0,235.0,JQ
3994,D00656,135.0,55.0,0.7,1225,380.0,235.0,JQ
3995,D00656,135.0,55.0,0.7,1215,380.0,235.0,JQ
3996,D00658,20.0,150.0,0.6,1150,380.0,225.0,JL
3997,D00658,20.0,145.0,0.6,1160,345.0,215.0,JL
3998,D00658,20.0,155.0,0.7,1180,395.0,205.0,JQ
3999,D00658,21.0,155.0,0.7,1200,395.0,205.0,JQ
4000,D00659,31.0,12.0,0.6,1150,340.0,225.0,JQ
4001,D00659,37.0,12.0,0.6,1120,350.0,230.0,JQ
4002,D00659,35.0,13.0,0.6,1080,350.0,227.0,JQ
4003,D00659,29.0,11.0,0.8,1075,350.0,217.0,JQ
4004,D00662,43.0,23.0,0.8,1210,300.0,205.0,TX
4005,D00662,46.0,25.0,0.8,1220,310.0,220.0,TX
4006,D00662,40.0,24.0,0.8,1160,295.0,220.0,TX
4007,D00662,40.0,23.0,0.7,1180,280.0,215.0,TX
4008,D00664,33.0,16.0,0.7,1180,285.0,215.0,TX
4009,D00664,26.0,22.0,0.7,1180,280.0,200.0,TX
4010,D00665,95.0,70.0,0.9,1150,355.0,185.0,JL
4011,D00665,120.0,77.0,0.6,1170,340.0,185.0,JQ
4012,D00665,95.0,65.0,0.7,1180,340.0,180.0,JQ
4013,D00665,90.0,67.0,0.7,1150,355.0,180.0,JQ
4014,D00665,110.0,80.0,0.6,1135,375.0,150.0,JQ
4015,D00665,95.0,72.0,0.8,1150,355.0,180.0,JQ
4016,D00665,95.0,72.0,0.9,1140,360.0,200.0,JQ
4017,D00665,95.0,70.0,0.9,1150,355.0,190.0,JQ
4018,D00665,118.0,75.0,0.9,1250,355.0,190.0,JQ
4019,D00666,40.0,130.0,0.6,1120,330.0,180.0,JQ
4020,D00666,39.0,14.0,0.6,1120,330.0,180.0,JQ
4021,D00666,41.0,15.0,0.7,1120,330.0,185.0,JQ
4022,D00667,22.0,50.0,0.8,1260,280.0,195.0,JQ
4023,D00667,27.0,62.0,0.6,1260,270.0,195.0,JQ
4024,D00667,22.0,53.0,0.7,1260,260.0,195.0,JQ
4025,D00667,22.0,55.0,0.8,1240,280.0,195.0,JQ
4026,D00667,28.0,65.0,0.6,1200,350.0,200.0,JQ
4027,D00667,27.0,65.0,0.6,1200,340.0,195.0,JQ
4028,D00667,25.0,60.0,0.8,1220,340.0,195.0,JQ
4029,D00667,24.0,58.0,0.8,1230,325.0,195.0,JQ
4030,D00667,27.0,65.0,0.6,1250,310.0,195.0,JQ
4031,D00667,27.0,63.0,0.6,1260,305.0,195.0,JQ
4032,D00667,27.0,63.0,0.6,1240,285.0,195.0,JQ
4033,D00671,55.0,50.0,0.65,1150,300.0,205.0,JQ
4034,D00672,115.0,170.0,0.6,1160,280.0,280.0,JQ
4035,D00672,115.0,170.0,0.6,1160,280.0,280.0,JQ
4036,D00672,105.0,147.0,0.6,1160,280.0,280.0,JQ
4037,D00672,120.0,165.0,0.6,1150,270.0,270.0,JQ
4038,D00672,100.0,145.0,0.6,1150,300.0,300.0,JQ
4039,D00675,70.0,140.0,0.7,1050,270.0,220.0,JQ
4040,D00681,71.0,160.0,0.7,1000,290.0,200.0,JQ
4041,D00681,71.0,160.0,0.7,1150,920.0,200.0,JQ
4042,D00681,67.0,145.0,0.8,1250,890.0,200.0,JQ
4043,D00681,71.0,160.0,0.7,1200,890.0,200.0,JQ
4044,D00681,71.0,160.0,0.7,1200,890.0,200.0,JQ
4045,D00681,71.0,160.0,0.7,1200,890.0,200.0,JQ
4046,D00681,71.0,160.0,0.7,1200,890.0,200.0,JQ
4047,D00681,180.0,180.0,0.7,995,1000.0,191.4,JQ
4048,D00681,71.0,160.0,0.7,1100,290.0,200.0,JQ
4049,D00681,91.0,165.0,0.6,1250,350.0,200.0,JQ
4050,D00681,85.0,165.0,0.6,1100,290.0,200.0,JQ
4051,D00681,71.0,160.0,0.6,1080,290.0,200.0,JQ
4052,D00681,71.0,160.0,0.6,1080,290.0,200.0,JQ
4053,D00681,70.0,150.0,0.7,1150,295.0,200.0,JQ
4054,D00681,70.0,150.0,0.7,1150,295.0,200.0,JQ
4055,D00681,65.0,145.0,0.7,1150,290.0,210.0,JQ
4056,D00685,22.0,19.0,0.6,1000,360.0,170.0,JQ
4057,D00685,18.0,15.0,0.7,1250,280.0,173.0,JQ
4058,D00685,20.0,17.0,0.8,1000,350.0,170.0,JQ
4059,D00685,22.0,18.0,0.6,1005,345.0,170.0,JQ
4060,D00685,22.0,18.0,0.6,1050,330.0,170.0,JQ
4061,D00685,22.0,18.0,0.6,1050,300.0,170.0,JQ
4062,D00685,22.0,18.0,0.6,1065,300.0,170.0,JQ
4063,D00685,17.0,15.0,0.7,1240,280.0,170.0,JQ
4064,D00685,17.0,15.0,0.7,1240,280.0,170.0,JQ
4065,D00685,17.0,15.0,0.7,1240,280.0,170.0,JQ
4066,D00688,41.0,25.0,0.7,1130,300.0,150.0,JL
4067,D00688,40.0,25.0,0.7,1160,295.0,155.0,JQ
4068,D00688,41.0,25.0,0.7,1165,295.0,155.0,JQ
4069,D00688,41.0,25.0,0.7,1160,295.0,155.0,JQ
4070,D00688,41.0,25.0,0.7,1160,295.0,155.0,JQ
4071,D00688,41.0,25.0,0.7,1160,295.0,155.0,JQ
4072,D00688,41.0,25.0,0.7,1160,295.0,155.0,JQ
4073,D00688,44.0,25.0,0.9,1110,310.0,170.0,JQ
4074,D00688,41.0,25.0,0.7,1110,310.0,170.0,JQ
4075,D00688,44.0,28.0,0.6,1125,290.0,150.0,JQ
4076,D00688,41.0,25.0,0.7,1110,310.0,170.0,JQ
4077,D00688,40.0,25.0,0.7,1140,285.0,150.0,JL
4078,D00688,41.0,25.0,0.7,1125,290.0,150.0,JQ
4079,D00688,41.0,25.0,0.7,1125,300.0,170.0,JQ
4080,D00688,41.0,24.0,0.6,1130,300.0,150.0,JQ
4081,D00688,41.0,24.0,0.6,1130,300.0,150.0,JQ
4082,D00688,47.0,27.0,0.6,1220,295.0,170.0,JQ
4083,D00688,41.0,25.0,0.6,1220,290.0,175.0,JQ
4084,D00688,45.0,25.0,0.7,1110,310.0,170.0,JQ
4085,D00688,50.0,27.0,0.6,1110,310.0,165.0,JQ
4086,D00688,41.0,25.0,0.7,1110,310.0,160.0,JQ
4087,D00688,41.0,25.0,0.7,1130,300.0,150.0,JQ
4088,D00688,40.0,25.0,0.7,1170,280.0,150.0,JL
4089,D00688,41.0,25.0,0.7,1125,290.0,150.0,JQ
4090,D00688,41.0,25.0,0.7,1125,290.0,150.0,JQ
4091,D00688,41.0,25.0,0.7,1125,290.0,150.0,JQ
4092,D00688,41.0,25.0,0.6,1130,300.0,150.0,JQ
4093,D00688,41.0,27.0,0.7,1110,356.7,170.0,JQ
4094,D00688,44.0,25.0,0.6,1110,315.0,170.0,JQ
4095,D00688,41.0,25.0,0.7,1130,300.0,150.0,JQ
4096,D00688,41.0,25.0,0.7,1150,300.0,155.0,JQ
4097,D00688,41.0,25.0,0.7,1150,300.0,155.0,JQ
4098,D00688,41.0,25.0,0.7,1130,310.0,170.0,JQ
4099,D00688,41.0,25.0,0.7,1170,275.0,155.0,JL
4100,D00688,41.0,25.0,0.7,1130,310.0,170.0,JQ
4101,D00688,45.0,28.0,0.6,1110,1000.0,170.0,JQ
4102,D00688,45.0,28.0,0.6,1110,970.0,170.0,JQ
4103,D00688,44.0,26.0,0.6,1125,970.0,150.0,JQ
4104,D00688,43.0,26.0,0.65,1125,900.0,170.0,JQ
4105,D00688,41.0,25.0,0.65,1125,900.0,160.0,JQ
4106,D00688,41.0,25.0,0.7,1125,900.0,155.0,JQ
4107,D00688,41.0,25.0,0.7,1125,900.0,155.0,JQ
4108,D00688,41.0,25.0,0.7,1170,275.0,155.0,JL
4109,D00688,41.0,25.0,0.7,1130,300.0,150.0,JQ
4110,D00688,40.0,25.0,0.7,1140,295.0,150.0,JQ
4111,D00688,41.0,25.0,0.7,1160,295.0,150.0,JQ
4112,D00688,41.0,25.0,0.7,1165,295.0,155.0,JQ
4113,D00691,285.0,25.0,0.6,1110,340.0,220.0,JL
4114,D00691,270.0,25.0,0.6,1080,340.0,220.0,JL
4115,D00691,270.0,90.0,0.6,1090,360.0,195.0,JL
4116,D00691,263.0,92.0,0.6,1070,365.0,185.0,JL
4117,D00691,263.0,92.0,0.6,1060,365.0,185.0,JL
4118,D00691,260.0,90.0,0.6,1060,370.0,185.0,JL
4119,D00691,230.0,80.0,0.65,1060,370.0,200.0,JL
4120,D00691,270.0,95.0,0.6,1100,400.0,200.0,JL
4121,D00691,470.0,150.0,0.8,1100,400.0,190.0,JL
4122,D00693,50.0,30.0,0.65,1180,340.0,185.0,JQ
4123,D00693,50.0,30.0,0.7,1180,356.7,185.0,JQ
4124,D00693,50.0,30.0,0.7,1180,330.0,185.0,JQ
4125,D00693,50.0,30.0,0.75,1185,330.0,180.0,JQ
4126,D00693,50.0,30.0,0.7,1185,356.7,185.0,JQ
4127,D00693,62.0,37.0,0.6,1185,356.7,185.0,JQ
4128,D00693,50.0,30.0,0.7,1185,356.7,185.0,JQ
4129,D00693,50.0,30.0,0.7,1185,340.0,185.0,JQ
4130,D00693,51.0,31.0,0.7,1185,340.0,180.0,JQ
4131,D00693,51.0,31.0,0.7,1185,340.0,180.0,JQ
4132,D00696,15.0,27.0,0.9,1090,360.0,200.0,JQ
4133,D00696,15.0,27.0,0.6,1100,360.0,190.0,JQ
4134,D00696,15.0,27.0,0.6,1090,360.0,200.0,JQ
4135,D00696,15.0,27.0,0.9,1090,360.0,200.0,JQ
4136,D00696,15.0,27.0,0.6,1090,360.0,200.0,JQ
4137,D00696,15.0,27.0,0.7,1090,360.0,200.0,JQ
4138,D00696,15.0,27.0,0.7,1090,360.0,200.0,JQ
4139,D00698,17.0,16.0,1.0,1250,330.0,165.0,JQ
4140,D00698,17.0,16.0,1.0,1265,290.0,165.0,JQ
4141,D00699,20.0,18.0,0.6,1250,330.0,165.0,JQ
4142,D00699,16.0,15.0,1.0,1250,320.0,165.0,JQ
4143,D00699,20.0,19.0,0.6,1280,290.0,165.0,JQ
4144,D00699,17.0,16.0,0.75,1260,280.0,165.0,JQ
4145,D00699,17.0,16.0,1.0,1300,270.0,180.0,JQ
4146,D00702,67.0,150.0,0.6,1060,356.7,195.0,JQ
4147,D00702,67.0,150.0,0.7,1060,356.7,195.0,JQ
4148,D00702,67.0,150.0,0.7,1060,356.7,195.0,JQ
4149,D00703,56.0,170.0,1.0,1200,330.0,235.0,JL
4150,D00703,55.0,168.0,0.9,1220,310.0,235.0,JL
4151,D00703,44.0,145.0,0.7,1240,300.0,235.0,JL
4152,D00703,44.0,145.0,0.65,1240,300.0,240.0,JL
4153,D00703,54.0,175.0,0.6,1120,350.0,230.0,JQ
4154,D00703,54.0,175.0,0.6,1130,345.0,230.0,JQ
4155,D00703,54.0,175.0,0.6,1135,330.0,230.0,JQ
4156,D00703,44.0,145.0,0.7,1190,330.0,235.0,JQ
4157,D00703,44.0,145.0,0.7,1190,356.7,235.0,JQ
4158,D00705,56.0,27.0,0.66,1100,356.7,195.0,JQ
4159,D00705,55.0,32.0,0.7,1100,315.0,195.0,JQ
4160,D00705,55.0,32.0,0.7,1100,356.7,195.0,JQ
4161,D00705,56.0,29.0,0.7,1100,356.7,195.0,JQ
4162,D00705,56.0,29.0,0.7,1100,356.7,195.0,JQ
4163,D00705,56.0,29.0,0.7,1090,300.0,195.0,JQ
4164,D00705,55.0,25.0,0.7,1090,300.0,195.0,JQ
4165,D00705,56.0,33.0,0.7,1090,315.0,200.0,JQ
4166,D00705,55.0,32.0,0.7,1090,305.0,195.0,JQ
4167,D00705,55.0,32.0,0.7,1100,315.0,195.0,JQ
4168,D00706,125.0,180.0,0.6,1190,370.0,185.0,JQ
4169,D00706,106.0,185.0,0.6,1190,360.0,160.0,JQ
4170,D00706,95.0,175.0,0.6,1210,350.0,155.0,JQ
4171,D00706,85.0,122.0,0.8,1225,350.0,165.0,JQ
4172,D00706,85.0,155.0,0.8,1225,330.0,165.0,JQ
4173,D00706,95.0,155.0,0.8,1225,330.0,185.0,JQ
4174,D00707,38.0,26.0,0.7,1135,420.0,240.0,JQ
4175,D00707,38.0,26.0,0.7,1135,420.0,240.0,JQ
4176,D00707,38.0,26.0,0.7,1135,420.0,240.0,JQ
4177,D00708,116.0,160.0,0.6,1100,390.0,200.0,JQ
4178,D00708,102.0,140.0,0.65,1075,1100.0,225.0,JQ
4179,D00708,104.0,140.0,0.65,1090,1100.0,225.0,JQ
4180,D00708,105.0,145.0,0.65,1085,1150.0,225.0,JQ
4181,D00708,116.0,158.0,0.6,1100,390.0,210.0,JQ
4182,D00708,98.0,138.0,0.65,1100,395.0,220.0,JQ
4183,D00708,100.0,135.0,0.65,1100,395.0,225.0,JQ
4184,D00708,105.0,140.0,0.65,1090,400.0,225.0,JQ
4185,D00708,105.0,140.0,0.65,1090,400.0,225.0,JQ
4186,D00708,102.0,135.0,0.7,1100,1000.0,225.0,JQ
4187,D00708,110.0,163.0,0.6,1080,1200.0,225.0,JQ
4188,D00708,98.0,135.0,0.65,1080,1100.0,225.0,JQ
4189,D00710,50.0,35.0,0.8,1180,340.0,185.0,JQ
4190,D00710,50.0,35.0,0.8,1180,356.7,185.0,JQ
4191,D00710,60.0,40.0,0.8,1180,356.7,185.0,JQ
4192,D00710,50.0,35.0,0.8,1180,356.7,185.0,JQ
4193,D00710,52.0,35.0,0.8,1160,330.0,185.0,JQ
4194,D00710,50.0,35.0,0.8,1180,340.0,185.0,JQ
4195,D00710,50.0,35.0,0.8,1180,340.0,185.0,JQ
4196,D00715,45.0,32.0,0.7,1200,230.0,230.0,JQ
4197,D00715,45.0,32.0,0.7,1195,360.0,225.0,JQ
4198,D00716,80.0,155.0,0.7,1000,380.0,191.4,JB
4199,D00716,85.0,170.0,0.7,1000,380.0,220.0,JB
4200,D00716,85.0,155.0,0.7,1000,380.0,225.0,JB
4201,D00716,80.0,155.0,1.0,1000,380.0,225.0,JB
4202,D00716,80.0,155.0,0.7,1000,380.0,225.0,JB
4203,D00716,80.0,155.0,0.7,1000,380.0,225.0,JB
4204,D00716,80.0,155.0,0.7,1000,380.0,225.0,JB
4205,D00716,80.0,155.0,0.6,1010,370.0,225.0,MJ
4206,D00716,80.0,155.0,0.6,1010,370.0,230.0,MJ
4207,D00716,78.0,155.0,0.6,1010,365.0,215.0,MJ
4208,D00716,78.0,145.0,0.7,1000,400.0,230.0,JB
4209,D00716,75.0,145.0,0.6,1000,400.0,230.0,JB
4210,D00716,70.0,145.0,0.6,980,400.0,230.0,JB
4211,D00716,80.0,145.0,0.7,1000,395.0,230.0,JB
4212,D00716,77.0,155.0,0.7,1000,395.0,215.0,JB
4213,D00716,80.0,155.0,0.7,1000,395.0,200.0,JB
4214,D00716,80.0,155.0,0.7,1000,385.0,220.0,JB
4215,D00716,85.0,155.0,0.7,1000,385.0,225.0,JB
4216,D00717,240.0,190.0,0.6,1080,290.0,210.0,JQ
4217,D00717,272.0,175.0,0.6,1120,265.0,225.0,JQ
4218,D00717,205.0,243.0,0.6,1160,260.0,195.0,JQ
4219,D00717,190.0,145.0,0.6,1160,260.0,185.0,JQ
4220,D00717,195.0,145.0,0.65,1160,260.0,185.0,JQ
4221,D00720,18.0,14.0,0.9,1210,430.0,133.0,ML
4222,D00720,18.0,15.0,1.0,1200,430.0,133.0,ML
4223,D00721,110.0,140.0,0.6,1155,356.7,170.0,JQ
4224,D00721,110.0,140.0,0.6,1155,356.7,170.0,JQ
4225,D00721,110.0,140.0,0.6,1155,356.7,170.0,JQ
4226,D00721,110.0,140.0,0.6,1165,356.7,165.0,JQ
4227,D00721,110.0,140.0,0.6,1165,356.7,165.0,JQ
4228,D00721,110.0,140.0,0.6,1155,270.0,170.0,JQ
4229,D00721,110.0,140.0,0.6,1170,285.0,170.0,JQ
4230,D00721,115.0,140.0,0.6,1170,285.0,175.0,JQ
4231,D00722,73.0,315.0,0.6,1000,270.0,190.0,JB
4232,D00722,70.0,275.0,0.6,980,280.0,215.0,JB
4233,D00722,65.0,260.0,0.6,1030,270.0,200.0,JB
4234,D00722,65.0,260.0,0.6,1040,270.0,195.0,JB
4235,D00725,40.0,18.0,0.6,1210,240.0,190.0,JQ
4236,D00726,40.0,14.0,0.6,1210,356.7,190.0,JQ
4237,D00726,40.0,18.0,0.6,1190,356.7,190.0,JQ
4238,D00726,40.0,18.0,0.6,1190,356.7,190.0,JQ
4239,D00727,60.0,32.0,0.6,1120,300.0,195.0,JQ
4240,D00727,50.0,26.0,0.6,1115,305.0,200.0,JQ
4241,D00727,50.0,26.0,0.6,1100,305.0,200.0,JQ
4242,D00728,105.0,75.0,0.6,1095,300.0,190.0,JQ
4243,D00728,95.0,70.0,0.6,1120,295.0,225.0,JQ
4244,D00728,95.0,70.0,0.6,1120,356.7,225.0,JQ
4245,D00728,95.0,70.0,0.6,1120,356.7,225.0,JQ
4246,D00728,95.0,70.0,0.6,1130,325.0,225.0,JQ
4247,D00728,95.0,70.0,0.6,1130,315.0,225.0,JQ
4248,D00728,95.0,70.0,0.6,1135,305.0,215.0,JQ
4249,D00728,40.0,140.0,0.6,1210,315.0,160.0,ML
4250,D00728,60.0,150.0,0.6,1140,300.0,160.0,ML
4251,D00728,65.0,160.0,0.6,1110,300.0,170.0,ML
4252,D00728,70.0,165.0,0.6,1080,320.0,185.0,ML
4253,D00728,105.0,82.0,0.6,1095,310.0,210.0,JQ
4254,D00728,65.0,85.0,0.7,1220,340.0,190.0,ML
4255,D00728,65.0,95.0,0.85,1200,410.0,165.0,ML
4256,D00728,115.0,80.0,0.6,1110,295.0,220.0,JQ
4257,D00728,95.0,80.0,0.45,1120,295.0,225.0,JQ
4258,D00728,95.0,70.0,0.45,1120,295.0,225.0,JQ
4259,D00728,95.0,70.0,0.6,1130,300.0,225.0,JQ
4260,D00728,105.0,80.0,0.6,1110,310.0,190.0,JQ
4261,D00728,85.0,70.0,0.6,1110,305.0,210.0,JQ
4262,D00728,80.0,70.0,0.5,1110,305.0,210.0,JQ
4263,D00730,121.0,160.0,0.6,1070,400.0,220.0,JQ
4264,D00730,105.0,140.0,0.6,1050,400.0,220.0,JQ
4265,D00730,124.0,170.0,0.6,1080,410.0,220.0,JQ
4266,D00730,105.0,145.0,0.7,1080,410.0,220.0,JQ
4267,D00733,120.0,150.0,0.6,1130,270.0,200.0,JQ
4268,D00733,120.0,150.0,0.6,1130,270.0,200.0,JQ
4269,D00733,120.0,150.0,0.6,1130,270.0,200.0,JQ
4270,D00735,110.0,140.0,0.6,1155,270.0,170.0,JL
4271,D00735,110.0,140.0,0.6,1155,270.0,170.0,JQ
4272,D00735,115.0,140.0,0.6,1155,270.0,160.0,JQ
4273,D00735,115.0,140.0,0.6,1155,270.0,160.0,JQ
4274,D00735,115.0,140.0,0.6,1150,270.0,160.0,JQ
4275,D00735,115.0,140.0,0.6,1155,270.0,160.0,JQ
4276,D00735,115.0,140.0,0.6,1155,270.0,160.0,JQ
4277,D00735,110.0,140.0,0.6,1150,290.0,170.0,JQ
4278,D00735,115.0,140.0,0.6,1150,290.0,170.0,JQ
4279,D00735,115.0,140.0,0.6,1150,290.0,170.0,JQ
4280,D00735,115.0,140.0,0.6,1150,290.0,170.0,JQ
4281,D00735,110.0,140.0,0.6,1155,270.0,170.0,JL
4282,D00735,120.0,160.0,0.6,1160,285.0,170.0,JQ
4283,D00735,115.0,165.0,0.6,1155,270.0,160.0,JQ
4284,D00735,110.0,140.0,0.6,1150,290.0,170.0,JQ
4285,D00735,100.0,140.0,0.6,1150,290.0,170.0,JQ
4286,D00735,116.0,140.0,0.6,1150,356.7,170.0,JQ
4287,D00735,110.0,140.0,0.6,1155,356.7,160.0,JQ
4288,D00735,110.0,140.0,0.6,1155,356.7,160.0,JQ
4289,D00735,110.0,140.0,0.6,1155,270.0,170.0,JQ
4290,D00735,44.0,20.0,0.85,1180,365.0,195.0,JQ
4291,D00735,50.0,22.0,0.6,1180,365.0,190.0,JQ
4292,D00735,42.0,20.0,0.85,1180,365.0,185.0,JQ
4293,D00736,120.0,150.0,0.6,1100,310.0,185.0,JQ
4294,D00736,110.0,140.0,0.6,1160,270.0,160.0,JQ
4295,D00736,115.0,140.0,0.6,1160,270.0,170.0,JQ
4296,D00736,110.0,150.0,0.6,1100,310.0,160.0,JQ
4297,D00736,112.0,145.0,0.6,1160,270.0,170.0,JQ
4298,D00737,68.0,30.0,0.6,1060,325.0,175.0,MJ
4299,D00737,68.0,30.0,0.6,1060,325.0,175.0,MJ
4300,D00737,68.0,30.0,0.6,1060,325.0,175.0,MJ
4301,D00737,68.0,30.0,0.6,1060,325.0,175.0,MJ
4302,D00740,70.0,60.0,0.6,1100,350.0,170.0,MJ
4303,D00740,64.0,48.0,0.7,1100,350.0,190.0,MJ
4304,D00740,70.0,48.0,0.7,1050,345.0,200.0,MJ
4305,D00740,70.0,48.0,0.6,1000,345.0,205.0,MJ
4306,D00740,70.0,48.0,0.6,1000,345.0,200.0,MJ
4307,D00740,72.0,48.0,0.6,980,340.0,195.0,MJ
4308,D00740,70.0,48.0,0.6,990,340.0,185.0,MJ
4309,D00740,70.0,48.0,0.6,990,340.0,180.0,MJ
4310,D00742,26.0,50.0,0.5,1050,340.0,230.0,JQ
4311,D00742,27.0,50.0,0.6,1050,340.0,230.0,JQ
4312,D00742,25.0,50.0,0.6,1050,340.0,220.0,JQ
4313,D00743,21.0,135.0,1.0,1085,350.0,175.0,JQ
4314,D00743,21.0,135.0,1.0,1060,345.0,175.0,JQ
4315,D00743,21.0,135.0,1.0,1060,345.0,175.0,JQ
4316,D00746,62.0,14.0,0.6,1150,360.0,215.0,JQ
4317,D00746,56.0,12.0,0.7,1150,340.0,215.0,JQ
4318,D00746,56.0,13.0,0.7,1150,340.0,215.0,JQ
4319,D00746,56.0,13.0,0.7,1150,340.0,205.0,JQ
4320,D00749,93.0,70.0,0.7,1135,360.0,190.0,JQ
4321,D00749,90.0,65.0,0.7,1135,356.7,190.0,JQ
4322,D00749,91.0,65.0,0.7,1135,356.7,190.0,JQ
4323,D00749,93.0,70.0,0.7,1135,356.7,190.0,JQ
4324,D00749,93.0,70.0,0.7,1135,356.7,190.0,JQ
4325,D00749,93.0,70.0,0.7,1135,356.7,190.0,JQ
4326,D00749,93.0,70.0,0.7,1135,360.0,190.0,JQ
4327,D00749,93.0,70.0,0.7,1135,360.0,190.0,JQ
4328,D00749,93.0,70.0,0.7,1135,360.0,190.0,JQ
4329,D00750,40.0,135.0,0.7,1120,405.0,200.0,JQ
4330,D00750,40.0,135.0,0.7,1125,415.0,200.0,JQ
4331,D00752,82.0,65.0,0.7,1135,350.0,170.0,JQ
4332,D00752,85.0,70.0,0.7,1135,350.0,180.0,JQ
4333,D00752,90.0,70.0,0.7,1135,350.0,190.0,JQ
4334,D00752,115.0,70.0,0.7,1135,360.0,200.0,JQ
4335,D00752,93.0,70.0,0.7,1135,360.0,190.0,JQ
4336,D00752,93.0,70.0,0.7,1135,360.0,190.0,JQ
4337,D00752,93.0,70.0,0.7,1135,355.0,190.0,JQ
4338,D00752,93.0,70.0,0.7,1135,355.0,190.0,JQ
4339,D00753,47.0,30.0,1.05,1250,335.0,170.0,MJ
4340,D00754,41.0,20.0,0.75,1270,285.0,180.0,MJ
4341,D00754,41.0,20.0,0.75,1270,285.0,180.0,MJ
4342,D00754,41.0,20.0,0.75,1270,285.0,180.0,MJ
4343,D00754,41.0,20.0,0.75,1225,385.0,200.0,MJ
4344,D00759,85.0,28.0,0.7,1170,356.7,195.0,JQ
4345,D00759,90.0,155.0,0.6,1130,356.7,195.0,JQ
4346,D00774,17.0,185.0,0.6,1010,270.0,105.0,JL
4347,D00774,18.0,190.0,0.6,980,270.0,110.0,JL
4348,D00774,13.0,162.0,0.9,1000,260.0,210.0,JL
4349,D00780,31.0,115.0,0.7,1000,356.7,191.4,JQ
4350,D00780,28.0,118.0,0.7,880,356.7,191.4,JQ
4351,D00780,28.0,118.0,0.7,860,356.7,191.4,JQ
4352,D00780,65.0,155.0,0.7,990,280.0,191.4,JQ
4353,D00780,68.0,153.0,0.7,980,250.0,191.4,JQ
4354,D00780,65.0,155.0,0.7,990,270.0,191.4,JQ
4355,D00780,70.0,155.0,0.7,990,300.0,191.4,JQ
4356,D00780,65.0,160.0,0.7,900,390.0,191.4,JQ
4357,D00781,75.0,155.0,0.7,900,350.0,191.4,JQ
4358,D00781,80.0,165.0,0.7,960,330.0,191.4,JQ
4359,D00781,88.0,163.0,0.7,990,330.0,191.4,JQ
4360,D00781,80.0,165.0,0.7,990,300.0,191.4,JQ
4361,D00781,87.0,160.0,0.7,980,300.0,191.4,JQ
4362,D00781,85.0,155.0,0.7,990,290.0,191.4,JQ
4363,D00781,88.0,154.0,0.7,985,285.0,191.4,JQ
4364,D00781,95.0,140.0,0.7,990,275.0,191.4,JQ
4365,D00781,90.0,147.0,0.7,965,285.0,191.4,JQ
4366,D00782,165.0,175.0,0.7,975,356.7,191.4,JQ
4367,D00782,225.0,180.0,0.7,975,356.7,191.4,JQ
4368,D00782,250.0,175.0,0.7,950,356.7,191.4,JQ
4369,D00782,230.0,175.0,0.7,995,356.7,191.4,JQ
4370,D00782,230.0,170.0,0.7,975,356.7,191.4,JQ
4371,D00782,225.0,175.0,0.7,990,356.7,191.4,JQ
4372,D00782,225.0,180.0,0.7,990,356.7,191.4,JQ
4373,D00786,30.0,103.0,0.7,900,375.0,191.4,JQ
4374,D00786,29.0,105.0,0.7,850,400.0,191.4,JQ
4375,D00786,28.0,97.0,0.7,880,380.0,191.4,JQ
4376,D00786,29.0,97.0,0.7,900,370.0,191.4,JQ
4377,D00786,30.0,101.0,0.7,930,356.7,191.4,JQ
4378,D00786,28.0,100.0,0.7,925,356.7,191.4,JQ
4379,D00786,28.0,102.0,0.7,915,356.7,191.4,JQ
4380,D00786,30.0,100.0,0.7,925,356.7,191.4,JQ
4381,D00786,28.0,97.0,0.7,925,356.7,191.4,JQ
